adoptionYN,age,season,neuterYN,sex,disease_cnt,positives,negatives,hair,grdp,economy,hospital_num,color
0,1,3,0,1,0,0,0,1,21798903.3023383,69726813.32,33,6
0,1,3,0,1,0,0,0,1,21798903.3023383,69726813.32,33,6
0,1,3,0,1,0,0,0,1,21798903.3023383,69726813.32,33,6
0,1,3,0,0,0,0,0,1,21798903.3023383,69726813.32,33,6
0,1,3,0,2,0,0,2,1,15230659.0681927,64857342.12,43,3
0,1,3,0,0,2,0,3,1,20089234.2715131,67098057.91,44,6
0,1,3,0,1,3,0,2,1,11434635.8651055,94451870.68,30,3
0,1,3,0,2,1,0,0,1,21327776.3249651,65200878.26,2,4
0,1,3,0,0,0,0,0,1,60867596.7893044,64857342.12,11,1
0,1,3,0,2,0,0,2,1,107663270.348094,67098057.91,10,5
0,1,3,0,2,2,0,2,1,107663270.348094,67098057.91,10,1
0,1,3,0,2,5,0,1,1,107663270.348094,67098057.91,10,5
0,1,3,0,1,3,0,0,1,29928982.0236261,64857342.12,16,0
0,1,3,0,2,3,0,0,1,107663270.348094,67098057.91,10,3
0,2,3,0,1,2,0,0,1,107663270.348094,67098057.91,10,3
1,1,3,0,0,3,0,1,1,11434635.8651055,94451870.68,30,3
0,4,3,0,0,4,0,0,1,35541357.8757259,69701608,36,3
0,1,3,0,0,3,0,2,1,35541357.8757259,69701608,36,6
0,1,3,0,1,1,0,0,1,33727398.8802008,70346569.34,13,4
1,2,3,0,0,0,1,1,1,33275552.096932,63007146.53,17,3
0,1,3,0,1,1,1,0,1,33275552.096932,63007146.53,17,3
0,1,3,0,0,1,0,0,1,33275552.096932,63007146.53,17,3
1,3,3,0,1,1,0,0,1,33275552.096932,63007146.53,17,4
1,1,3,0,0,2,1,0,1,33275552.096932,63007146.53,17,3
0,1,3,0,0,1,0,1,1,33275552.096932,63007146.53,17,5
0,1,3,0,0,1,0,1,1,33275552.096932,63007146.53,17,5
0,1,3,0,0,0,0,1,1,22478306.9630981,63007146.53,52,6
1,1,3,0,0,1,1,0,1,22478306.9630981,63007146.53,52,4
0,1,3,0,1,0,0,0,1,22478306.9630981,63007146.53,52,3
1,1,3,0,0,1,0,0,1,22478306.9630981,63007146.53,52,6
1,4,3,1,0,2,0,0,0,22478306.9630981,63007146.53,52,7
0,1,3,2,0,1,0,0,2,29959980.3664921,75944547.79,18,7
0,1,3,0,1,2,0,0,1,39381922.9526442,69109259.7,95,0
0,1,3,0,1,1,0,0,0,26490727.5045397,69109259.7,6,5
1,1,3,0,0,0,1,0,1,20789748.7632638,65200878.26,8,0
0,1,3,0,0,0,0,0,1,31765707.6010859,76346776.59,12,5
0,1,3,0,1,2,0,0,1,27158848.0316349,76346776.59,32,3
0,1,3,0,0,0,1,0,1,31765707.6010859,76346776.59,12,0
0,3,3,0,1,0,0,1,1,24099390.503555,76346776.59,27,0
1,1,3,0,0,0,0,0,1,24099390.503555,76346776.59,27,5
1,1,3,0,1,0,0,0,1,24099390.503555,76346776.59,27,0
1,1,3,0,0,0,0,0,1,24099390.503555,76346776.59,27,1
0,1,3,2,0,0,0,1,1,25330191.1102574,76346776.59,16,0
1,3,3,0,0,0,2,0,1,15262551.4601223,76346776.59,50,5
0,3,3,1,2,1,0,0,1,19313998.4049644,76346776.59,106,0
0,1,3,0,0,0,0,0,1,38946655.6491715,76346776.59,39,1
0,1,3,0,0,1,0,0,1,38946655.6491715,76346776.59,39,4
0,1,3,0,0,1,0,0,1,38946655.6491715,76346776.59,39,4
1,1,3,2,2,1,1,3,1,19942759.8023824,76346776.59,66,6
0,1,3,0,0,2,0,1,1,19942759.8023824,76346776.59,66,4
0,1,3,0,0,3,0,3,1,91142526.6590945,96001034.46,28,4
0,1,3,0,2,0,0,0,1,37300552.7684342,70070777.38,35,1
1,1,3,2,2,0,0,0,1,37300552.7684342,70070777.38,35,0
0,1,3,2,2,0,0,0,1,37300552.7684342,70070777.38,35,4
1,4,3,2,2,0,0,0,2,37300552.7684342,70070777.38,35,7
1,1,3,0,1,0,1,1,1,37580147.5532783,68354721.89,36,0
1,1,3,0,0,0,1,1,1,37580147.5532783,68354721.89,36,5
1,1,3,0,1,0,1,1,1,37580147.5532783,68354721.89,36,0
0,1,3,2,1,1,0,0,1,13911283.4482247,68354721.89,23,6
0,1,3,2,0,0,0,0,1,13911283.4482247,68354721.89,23,6
0,1,3,2,1,0,0,0,1,13911283.4482247,68354721.89,23,0
0,1,3,0,2,0,0,0,1,15230659.0681927,64857342.12,43,3
0,1,3,0,2,0,0,0,1,15230659.0681927,64857342.12,43,0
1,1,3,0,0,0,0,0,1,15230659.0681927,64857342.12,43,3
1,1,3,0,1,0,1,0,1,15230659.0681927,64857342.12,43,3
1,1,3,0,0,0,0,0,1,22364426.6427768,64857342.12,8,1
0,1,3,0,0,1,0,1,1,20089234.2715131,67098057.91,44,6
0,4,3,2,1,2,0,3,1,20089234.2715131,67098057.91,44,4
0,1,3,0,0,5,0,1,1,20089234.2715131,67098057.91,44,6
0,1,3,2,2,0,0,2,1,107663270.348094,67098057.91,10,2
0,1,3,2,2,0,0,2,1,107663270.348094,67098057.91,10,4
1,1,3,0,1,1,0,1,1,49984917.0612005,94451870.68,42,0
1,1,3,0,1,1,0,1,1,49984917.0612005,94451870.68,42,0
1,1,3,0,0,1,0,1,1,49984917.0612005,94451870.68,42,5
1,1,3,0,1,1,0,1,1,49984917.0612005,94451870.68,42,5
1,1,3,0,1,1,0,1,1,49984917.0612005,94451870.68,42,5
1,1,3,0,0,0,0,0,0,51221391.5980468,94451870.68,29,5
0,1,3,2,0,1,0,1,1,25229807.7951717,63007146.53,8,5
0,1,3,2,0,1,0,1,1,25229807.7951717,63007146.53,8,5
0,1,3,0,1,0,2,0,0,24696835.6391183,63007146.53,29,0
1,1,3,0,1,0,1,0,1,24696835.6391183,63007146.53,29,7
0,4,3,0,2,0,0,2,1,98854600.8547036,75944547.79,24,3
0,1,3,2,1,0,0,0,1,37300552.7684342,70070777.38,35,0
1,1,3,0,1,3,1,2,1,37580147.5532783,68354721.89,36,0
1,1,3,0,1,3,1,2,1,37580147.5532783,68354721.89,36,0
0,1,3,0,0,2,0,1,1,29507763.5213485,76346776.59,20,6
0,1,3,2,1,3,0,2,1,33727398.8802008,70346569.34,13,0
0,3,3,2,0,0,0,2,1,33727398.8802008,70346569.34,13,4
1,2,3,0,0,0,0,0,0,20789748.7632638,65200878.26,8,0
1,5,3,2,1,1,0,1,2,29507763.5213485,76346776.59,20,7
0,1,3,0,1,0,0,0,1,37300552.7684342,70070777.38,35,0
0,1,3,0,2,0,0,0,1,37300552.7684342,70070777.38,35,0
1,4,3,0,2,0,0,0,2,37300552.7684342,70070777.38,35,7
0,1,3,2,1,0,0,0,1,13911283.4482247,68354721.89,23,4
0,1,3,2,1,0,0,0,1,13911283.4482247,68354721.89,23,3
0,1,3,2,1,1,0,2,1,13911283.4482247,68354721.89,23,4
1,1,3,0,0,0,0,2,1,122957457.266587,68354721.89,8,5
0,1,3,0,0,0,0,0,1,122957457.266587,68354721.89,8,6
0,4,3,0,1,1,0,4,1,20089234.2715131,67098057.91,44,2
0,1,3,0,0,6,0,3,0,20089234.2715131,67098057.91,44,6
1,1,3,0,0,4,0,1,0,20089234.2715131,67098057.91,44,6
0,1,3,0,0,0,0,1,1,29507763.5213485,76346776.59,20,4
0,1,3,2,1,0,1,1,1,29507763.5213485,76346776.59,20,2
1,1,3,0,0,3,0,0,1,49984917.0612005,94451870.68,42,0
0,1,3,0,0,0,0,1,1,29507763.5213485,76346776.59,20,2
0,1,3,0,0,0,0,2,1,29507763.5213485,76346776.59,20,5
0,1,3,0,0,0,0,1,1,29507763.5213485,76346776.59,20,1
0,1,3,0,0,0,0,1,1,29507763.5213485,76346776.59,20,6
0,1,3,0,0,4,0,0,1,29507763.5213485,76346776.59,20,2
0,1,3,0,1,0,0,0,1,29338071.861291,66520328.6,88,0
1,1,3,0,2,0,0,0,1,37300552.7684342,70070777.38,35,6
0,1,3,2,0,0,0,0,1,37300552.7684342,70070777.38,35,5
0,2,3,2,2,4,0,1,1,19775173.5837805,68354721.89,31,5
0,1,3,2,0,1,0,0,1,13911283.4482247,68354721.89,23,2
1,1,3,0,1,0,0,1,1,122957457.266587,68354721.89,8,0
1,1,3,0,1,0,0,1,1,122957457.266587,68354721.89,8,0
0,1,3,0,2,3,0,2,1,51221391.5980468,94451870.68,29,2
0,1,3,0,2,0,0,1,1,107663270.348094,67098057.91,10,6
0,1,3,0,0,0,0,3,1,29507763.5213485,76346776.59,20,4
1,1,3,2,0,0,0,0,1,37300552.7684342,70070777.38,35,4
0,1,3,0,0,0,0,0,1,29338071.861291,66520328.6,88,5
1,1,3,0,0,0,0,0,1,29338071.861291,66520328.6,88,1
1,1,3,0,1,0,0,0,1,29338071.861291,66520328.6,88,0
1,1,3,0,1,1,1,0,1,41105863.854976,67504454.42,10,2
0,1,3,0,1,0,0,0,1,40023583.7731676,67504454.42,12,4
0,1,3,0,2,0,0,0,1,40023583.7731676,67504454.42,12,3
0,1,3,0,0,0,0,0,0,29544632.6377247,69701608,39,7
0,1,3,0,1,2,0,2,1,35541357.8757259,69701608,36,3
1,1,3,0,0,1,0,0,1,22478306.9630981,63007146.53,52,5
1,1,3,2,1,0,1,0,2,29959980.3664921,75944547.79,18,7
0,1,3,2,0,3,0,1,1,29959980.3664921,75944547.79,18,4
0,1,3,2,1,2,0,1,1,29959980.3664921,75944547.79,18,0
0,1,3,2,0,2,0,1,1,29959980.3664921,75944547.79,18,0
0,1,3,2,0,2,0,1,1,29959980.3664921,75944547.79,18,0
0,1,3,0,1,0,0,1,1,98854600.8547036,75944547.79,24,0
0,1,3,0,2,0,0,1,1,98854600.8547036,75944547.79,24,5
0,1,3,0,1,1,0,0,1,41172319.2309928,75944547.79,9,1
1,1,3,0,0,0,1,0,1,33323926.5161576,75944547.79,21,4
1,1,3,0,0,0,1,0,1,33323926.5161576,75944547.79,21,4
1,1,3,0,0,2,0,1,1,39381922.9526442,69109259.7,95,7
0,2,3,0,1,7,0,2,1,39381922.9526442,69109259.7,95,0
0,2,3,0,1,0,0,1,1,20789748.7632638,65200878.26,8,2
1,1,3,0,1,6,1,0,1,15262551.4601223,76346776.59,50,4
0,1,3,0,0,2,1,0,1,15262551.4601223,76346776.59,50,3
1,1,3,0,1,1,0,0,1,19313998.4049644,76346776.59,106,3
1,1,3,0,1,1,0,0,1,38946655.6491715,76346776.59,39,0
1,1,3,0,0,0,0,1,1,38946655.6491715,76346776.59,39,4
0,1,3,0,0,1,0,1,1,64114080.1196187,76346776.59,52,5
0,1,3,0,0,1,1,0,1,19942759.8023824,76346776.59,66,4
0,1,3,0,0,1,0,0,1,89800193.0064607,96001034.46,21,3
1,1,3,0,0,0,0,0,1,53232898.8929742,96001034.46,10,5
0,1,3,0,1,0,0,0,1,61579935.7330267,96001034.46,6,0
0,1,3,0,0,0,0,1,1,91142526.6590945,96001034.46,28,4
0,1,3,0,1,1,0,0,1,21798903.3023383,69726813.32,33,3
0,3,3,0,1,1,0,1,1,21798903.3023383,69726813.32,33,3
0,1,3,0,1,2,0,0,1,21798903.3023383,69726813.32,33,6
0,1,3,0,0,0,0,0,1,21798903.3023383,69726813.32,33,3
0,1,3,0,0,0,0,0,1,21798903.3023383,69726813.32,33,3
0,1,3,0,1,1,0,1,1,21798903.3023383,69726813.32,33,3
1,1,3,0,0,0,0,0,1,21798903.3023383,69726813.32,33,6
0,1,3,0,1,0,0,0,1,21798903.3023383,69726813.32,33,3
0,1,3,0,1,0,0,0,1,21798903.3023383,69726813.32,33,0
0,1,3,0,0,2,0,0,1,37580147.5532783,68354721.89,36,5
1,1,3,0,0,2,0,0,1,37580147.5532783,68354721.89,36,1
0,1,3,0,1,2,0,0,1,37580147.5532783,68354721.89,36,0
1,1,3,0,1,4,2,0,1,37580147.5532783,68354721.89,36,1
0,1,3,0,0,2,0,0,1,37580147.5532783,68354721.89,36,5
0,1,3,0,1,3,0,0,1,29928982.0236261,64857342.12,16,5
0,1,3,0,1,3,0,0,1,29928982.0236261,64857342.12,16,0
0,1,3,0,1,0,0,0,1,15230659.0681927,64857342.12,43,0
0,1,3,0,2,0,0,1,1,15230659.0681927,64857342.12,43,0
0,1,3,0,1,2,1,0,1,15230659.0681927,64857342.12,43,6
0,1,3,0,2,3,0,1,1,20227366.2698674,64857342.12,22,6
1,1,3,0,2,0,0,0,1,22364426.6427768,64857342.12,8,0
0,1,3,0,1,2,0,3,1,20089234.2715131,67098057.91,44,3
0,1,3,0,0,2,0,2,1,20089234.2715131,67098057.91,44,6
1,1,3,0,1,0,0,2,0,31225309.8064254,67098057.91,18,0
0,4,3,2,1,0,0,2,1,107663270.348094,67098057.91,10,6
0,3,3,2,1,0,0,2,1,107663270.348094,67098057.91,10,0
1,3,3,2,1,0,0,0,0,107663270.348094,67098057.91,10,7
0,1,3,0,2,0,0,1,1,18856809.858719,94451870.68,46,3
0,1,3,0,2,0,0,1,1,18856809.858719,94451870.68,46,2
1,1,3,0,1,0,0,0,1,29338071.861291,66520328.6,88,4
1,1,3,0,0,0,0,0,1,29338071.861291,66520328.6,88,7
1,1,3,0,0,0,0,1,1,29338071.861291,66520328.6,88,7
1,1,3,0,1,0,0,0,1,29338071.861291,66520328.6,88,4
1,1,3,0,1,0,0,0,1,29338071.861291,66520328.6,88,0
1,1,3,0,1,0,0,0,1,29338071.861291,66520328.6,88,0
0,1,3,0,1,0,0,0,1,29338071.861291,66520328.6,88,0
0,1,3,0,0,0,0,0,1,29338071.861291,66520328.6,88,4
0,1,3,2,1,0,0,0,1,40463263.3199304,69701608,35,4
0,1,3,2,1,1,0,0,1,33727398.8802008,70346569.34,13,0
0,1,3,2,1,3,0,2,1,33727398.8802008,70346569.34,13,4
0,1,3,2,0,0,1,2,1,33727398.8802008,70346569.34,13,3
0,1,3,0,1,2,0,0,1,24696835.6391183,63007146.53,29,0
1,1,3,0,1,0,1,1,1,33275552.096932,63007146.53,17,0
0,1,3,0,0,0,0,1,1,28199635.2372405,75944547.79,13,5
0,1,3,0,2,1,0,0,1,19313998.4049644,76346776.59,106,7
0,1,3,2,1,4,0,2,1,29507763.5213485,76346776.59,20,2
0,1,3,2,2,3,0,1,1,89800193.0064607,96001034.46,21,0
0,1,3,2,2,3,0,1,1,89800193.0064607,96001034.46,21,0
0,1,3,2,2,3,0,1,1,89800193.0064607,96001034.46,21,4
0,1,3,0,2,0,0,0,1,37300552.7684342,70070777.38,35,5
0,1,3,0,2,0,0,1,1,37300552.7684342,70070777.38,35,0
1,1,3,0,2,0,0,0,1,37300552.7684342,70070777.38,35,3
1,1,3,0,0,0,2,0,1,19775173.5837805,68354721.89,31,4
0,1,3,0,1,3,2,0,1,19775173.5837805,68354721.89,31,6
0,1,3,0,1,6,0,1,1,20227366.2698674,64857342.12,22,0
0,1,3,2,2,1,0,2,1,107663270.348094,67098057.91,10,6
1,1,3,2,2,0,0,0,1,107663270.348094,67098057.91,10,0
0,1,3,0,2,1,0,0,1,107663270.348094,67098057.91,10,4
1,1,3,0,1,0,1,0,1,11434635.8651055,94451870.68,30,5
0,1,3,2,1,0,0,1,1,29507763.5213485,76346776.59,20,4
1,1,3,0,0,1,0,0,1,49984917.0612005,94451870.68,42,5
1,1,3,0,1,0,0,0,1,21181487.6225383,68354721.89,9,0
0,1,3,0,0,0,0,0,1,21181487.6225383,68354721.89,9,4
0,1,3,0,1,0,0,0,1,21798903.3023383,69726813.32,33,6
0,1,3,0,1,0,0,0,1,21798903.3023383,69726813.32,33,6
0,1,3,0,1,0,0,0,1,21798903.3023383,69726813.32,33,6
1,1,3,0,2,0,0,0,1,40023583.7731676,67504454.42,12,3
1,1,3,0,2,0,0,0,1,40023583.7731676,67504454.42,12,4
0,1,3,0,1,2,0,1,1,22216935.6196816,69701608,24,5
1,1,3,0,2,0,1,0,1,25323187.6669948,63007146.53,22,4
1,1,3,0,0,1,0,2,1,33275552.096932,63007146.53,17,4
1,1,3,0,0,0,1,1,1,33275552.096932,63007146.53,17,0
1,1,3,0,0,2,0,0,1,33275552.096932,63007146.53,17,3
1,1,3,0,1,2,0,0,1,33275552.096932,63007146.53,17,3
0,1,3,0,1,0,1,1,1,33275552.096932,63007146.53,17,4
0,1,3,0,0,2,0,1,1,33275552.096932,63007146.53,17,3
0,1,3,0,0,2,0,1,1,22478306.9630981,63007146.53,52,1
0,1,3,0,2,1,0,0,1,102737211.523899,75944547.79,19,0
0,1,3,0,2,1,0,0,1,102737211.523899,75944547.79,19,0
0,1,3,0,2,1,0,0,1,102737211.523899,75944547.79,19,0
0,1,3,0,2,1,0,0,1,102737211.523899,75944547.79,19,1
0,1,3,0,0,5,0,0,0,38946655.6491715,76346776.59,39,5
0,1,3,0,0,5,0,0,0,38946655.6491715,76346776.59,39,4
0,1,3,0,0,5,0,0,0,38946655.6491715,76346776.59,39,7
0,1,3,0,0,5,0,0,0,38946655.6491715,76346776.59,39,4
0,1,3,0,0,2,0,1,1,19942759.8023824,76346776.59,66,4
1,3,3,1,1,1,0,0,1,21798903.3023383,69726813.32,33,4
0,2,3,0,1,1,0,1,1,21798903.3023383,69726813.32,33,4
1,1,3,0,2,1,0,1,1,41183911.7953038,75944547.79,60,0
0,1,3,0,0,3,0,1,1,20227366.2698674,64857342.12,22,5
0,1,3,0,1,7,0,2,1,20227366.2698674,64857342.12,22,1
0,1,3,0,2,10,0,2,1,20227366.2698674,64857342.12,22,6
0,1,3,0,0,2,0,0,1,26814611.9483216,67504454.42,13,0
1,1,3,0,1,0,1,0,1,35541357.8757259,69701608,36,3
0,1,3,0,0,1,1,0,1,35541357.8757259,69701608,36,3
0,1,3,0,1,0,1,0,1,39381922.9526442,69109259.7,95,0
1,1,3,0,1,0,1,0,1,39381922.9526442,69109259.7,95,1
0,1,3,0,0,2,1,1,1,39381922.9526442,69109259.7,95,3
0,4,3,0,0,0,0,1,1,31765707.6010859,76346776.59,12,6
0,1,3,0,2,0,0,0,1,15230659.0681927,64857342.12,43,3
0,1,3,0,1,6,0,1,1,11434635.8651055,94451870.68,30,1
0,1,3,0,1,1,0,0,1,29928982.0236261,64857342.12,16,5
0,1,3,0,1,1,0,0,1,29928982.0236261,64857342.12,16,5
0,2,3,0,1,0,1,0,1,33275552.096932,63007146.53,17,4
1,3,3,0,1,0,0,1,1,33275552.096932,63007146.53,17,4
0,1,3,0,1,1,0,1,1,22478306.9630981,63007146.53,52,2
1,1,3,0,1,1,0,0,1,22478306.9630981,63007146.53,52,7
1,1,3,0,2,0,0,2,1,98854600.8547036,75944547.79,24,5
0,1,3,0,0,3,0,1,1,38946655.6491715,76346776.59,39,4
0,1,3,0,0,1,0,1,1,38946655.6491715,76346776.59,39,4
0,4,3,0,0,0,1,1,1,38946655.6491715,76346776.59,39,0
0,1,3,2,1,3,0,1,1,21798903.3023383,69726813.32,33,6
0,1,3,0,0,0,0,0,1,21798903.3023383,69726813.32,33,4
0,1,3,0,1,0,0,0,1,21798903.3023383,69726813.32,33,0
1,1,3,0,0,0,0,0,1,15230659.0681927,64857342.12,43,4
0,8,3,0,0,5,0,2,1,24458275.9712294,67504454.42,14,6
0,1,3,0,0,0,0,0,1,22478306.9630981,63007146.53,52,4
1,1,3,0,1,0,1,0,1,22478306.9630981,63007146.53,52,5
1,1,3,0,0,0,0,0,1,98854600.8547036,75944547.79,24,5
0,1,3,0,1,0,0,0,1,31765707.6010859,76346776.59,12,5
1,1,3,0,0,0,1,0,1,47894687.1973836,76346776.59,47,4
0,1,3,0,1,0,1,0,1,47894687.1973836,76346776.59,47,4
0,1,3,0,0,0,0,0,1,53232898.8929742,96001034.46,10,3
0,1,3,0,1,0,0,2,1,53232898.8929742,96001034.46,10,0
0,1,3,0,1,0,0,3,1,91142526.6590945,96001034.46,28,6
0,1,3,0,0,0,0,0,1,91142526.6590945,96001034.46,28,6
0,6,3,1,0,0,0,0,1,21798903.3023383,69726813.32,33,6
0,1,3,0,0,0,0,0,1,21798903.3023383,69726813.32,33,6
1,1,3,2,0,0,1,0,1,15230659.0681927,64857342.12,43,3
1,1,3,0,0,7,0,0,1,22364426.6427768,64857342.12,8,3
0,1,3,0,0,3,0,0,1,60867596.7893044,64857342.12,11,4
0,1,3,0,1,0,0,1,1,60867596.7893044,64857342.12,11,6
1,1,3,0,1,0,3,1,1,14133034.1141113,94451870.68,47,2
0,1,3,0,0,3,0,2,1,33323926.5161576,75944547.79,21,5
1,1,3,0,1,9,1,0,1,33323926.5161576,75944547.79,21,3
1,1,3,0,1,9,1,0,1,33323926.5161576,75944547.79,21,3
1,1,3,0,2,1,0,1,1,107663270.348094,67098057.91,10,3
0,2,3,0,0,1,0,2,1,33323926.5161576,75944547.79,21,4
0,1,3,0,1,0,0,0,1,21798903.3023383,69726813.32,33,6
0,1,3,0,2,0,0,0,1,107663270.348094,67098057.91,10,3
1,3,3,2,2,0,1,0,2,89800193.0064607,96001034.46,21,7
0,1,3,2,2,3,0,1,1,89800193.0064607,96001034.46,21,3
0,1,3,2,2,3,0,1,1,89800193.0064607,96001034.46,21,5
0,1,3,2,2,3,0,1,1,89800193.0064607,96001034.46,21,5
0,1,3,0,1,0,0,0,1,21798903.3023383,69726813.32,33,3
0,1,3,0,0,0,0,0,1,21798903.3023383,69726813.32,33,4
0,1,3,0,0,0,0,0,1,21798903.3023383,69726813.32,33,4
0,1,3,0,0,0,0,0,1,21798903.3023383,69726813.32,33,4
1,1,3,0,1,1,0,0,1,107663270.348094,67098057.91,10,0
1,1,3,0,1,3,0,1,1,24458275.9712294,67504454.42,14,3
1,1,3,0,0,0,3,1,1,35541357.8757259,69701608,36,4
1,1,3,0,1,3,0,1,1,39381922.9526442,69109259.7,95,0
1,1,3,0,1,4,1,0,1,39381922.9526442,69109259.7,95,1
0,1,3,0,0,4,0,0,1,39381922.9526442,69109259.7,95,3
0,1,3,2,1,0,1,0,0,38946655.6491715,76346776.59,39,3
0,1,3,0,0,0,0,0,1,38946655.6491715,76346776.59,39,0
0,1,3,0,1,0,0,0,1,38946655.6491715,76346776.59,39,0
0,1,3,2,1,1,0,0,1,38946655.6491715,76346776.59,39,0
0,1,3,0,0,0,1,0,1,15262551.4601223,76346776.59,50,6
0,1,3,0,0,0,0,1,1,38946655.6491715,76346776.59,39,4
0,1,3,0,1,0,0,0,1,21798903.3023383,69726813.32,33,4
0,1,3,0,1,0,0,0,1,21798903.3023383,69726813.32,33,4
0,1,3,0,0,0,0,0,1,21798903.3023383,69726813.32,33,4
0,1,3,0,0,0,0,0,1,21798903.3023383,69726813.32,33,4
0,1,3,0,0,0,0,0,1,21798903.3023383,69726813.32,33,4
0,1,3,0,0,0,0,0,1,21798903.3023383,69726813.32,33,4
0,1,3,0,1,0,0,0,1,21798903.3023383,69726813.32,33,4
0,1,3,0,0,0,0,0,1,21798903.3023383,69726813.32,33,4
0,2,3,2,1,0,0,0,2,21798903.3023383,69726813.32,33,0
0,1,3,0,1,0,0,0,1,29928982.0236261,64857342.12,16,4
0,1,3,0,0,3,0,0,1,29928982.0236261,64857342.12,16,4
1,1,3,0,0,5,0,1,1,11434635.8651055,94451870.68,30,1
0,1,3,0,1,0,0,0,1,51221391.5980468,94451870.68,29,0
1,1,3,0,1,1,1,0,1,24458275.9712294,67504454.42,14,4
1,1,3,0,1,0,0,0,1,35541357.8757259,69701608,36,2
0,1,3,0,2,0,1,0,1,25323187.6669948,63007146.53,22,4
0,1,3,0,2,0,1,0,1,25323187.6669948,63007146.53,22,4
0,1,3,0,2,0,0,1,1,25323187.6669948,63007146.53,22,6
1,1,3,0,0,0,0,0,1,22478306.9630981,63007146.53,52,4
0,1,3,0,2,0,0,0,1,22478306.9630981,63007146.53,52,6
0,1,3,0,1,0,0,0,1,22478306.9630981,63007146.53,52,3
0,1,3,0,2,0,0,0,1,22478306.9630981,63007146.53,52,6
0,1,3,0,1,0,0,0,1,22478306.9630981,63007146.53,52,3
0,3,3,0,1,2,0,0,1,22478306.9630981,63007146.53,52,0
1,1,3,0,1,0,0,0,1,22478306.9630981,63007146.53,52,3
1,1,3,0,0,0,1,0,1,22478306.9630981,63007146.53,52,5
1,1,3,0,0,0,1,0,1,22478306.9630981,63007146.53,52,5
1,1,3,0,1,0,0,0,1,22478306.9630981,63007146.53,52,6
0,1,3,0,0,0,0,0,1,22478306.9630981,63007146.53,52,0
0,1,3,0,0,0,0,0,1,22478306.9630981,63007146.53,52,3
0,1,3,0,0,0,0,0,1,22478306.9630981,63007146.53,52,4
0,2,3,0,2,0,0,2,1,98854600.8547036,75944547.79,24,4
0,1,3,0,2,0,0,1,1,98854600.8547036,75944547.79,24,4
1,1,3,0,0,0,0,1,1,41172319.2309928,75944547.79,9,0
1,1,3,0,1,0,0,0,1,41172319.2309928,75944547.79,9,4
1,1,3,0,1,1,0,0,1,41172319.2309928,75944547.79,9,4
0,1,3,0,1,0,0,1,1,41172319.2309928,75944547.79,9,2
1,2,3,0,0,1,0,1,2,39381922.9526442,69109259.7,95,7
1,3,3,0,1,0,1,2,1,39381922.9526442,69109259.7,95,1
0,1,3,0,2,1,0,0,1,24749037.1672151,65200878.26,15,4
0,2,3,0,0,2,1,2,1,27158848.0316349,76346776.59,32,5
1,1,3,0,0,1,0,0,1,27158848.0316349,76346776.59,32,5
1,1,3,0,1,0,0,1,1,27158848.0316349,76346776.59,32,0
1,1,3,0,0,0,0,0,1,27158848.0316349,76346776.59,32,5
1,1,3,0,0,0,0,1,1,33289321.2798569,76346776.59,108,1
0,1,3,0,0,0,0,1,1,33289321.2798569,76346776.59,108,5
0,1,3,0,1,0,1,1,1,33289321.2798569,76346776.59,108,0
1,1,3,0,0,6,0,0,1,25814672.5698334,76346776.59,14,0
1,1,3,0,1,3,0,1,1,25814672.5698334,76346776.59,14,2
1,1,3,0,1,3,0,1,1,25814672.5698334,76346776.59,14,2
1,1,3,0,0,0,0,0,1,38946655.6491715,76346776.59,39,6
1,1,3,0,1,0,2,1,1,15262551.4601223,76346776.59,50,3
1,1,3,0,0,0,1,0,1,64114080.1196187,76346776.59,52,0
1,1,3,0,0,0,1,0,1,64114080.1196187,76346776.59,52,0
0,1,3,0,0,0,1,0,1,64114080.1196187,76346776.59,52,0
1,1,3,0,1,0,2,0,1,64114080.1196187,76346776.59,52,0
0,5,3,0,0,2,0,1,1,19942759.8023824,76346776.59,66,2
1,1,3,0,0,0,1,0,1,38946655.6491715,76346776.59,39,0
1,1,3,0,1,0,1,0,1,61579935.7330267,96001034.46,6,0
1,1,3,0,1,0,1,0,1,61579935.7330267,96001034.46,6,0
1,1,3,0,1,0,0,0,1,61579935.7330267,96001034.46,6,0
0,1,3,0,0,0,1,1,1,91142526.6590945,96001034.46,28,1
0,1,3,2,2,1,0,1,1,37300552.7684342,70070777.38,35,4
0,1,3,0,0,0,0,0,1,21798903.3023383,69726813.32,33,3
0,1,3,0,0,0,0,0,1,21798903.3023383,69726813.32,33,1
0,1,3,0,1,2,0,0,1,21798903.3023383,69726813.32,33,6
0,1,3,0,0,0,0,0,1,21798903.3023383,69726813.32,33,3
0,1,3,0,0,0,0,0,1,21798903.3023383,69726813.32,33,6
0,4,3,0,0,2,0,0,1,21798903.3023383,69726813.32,33,1
1,1,3,0,2,0,1,1,1,37580147.5532783,68354721.89,36,3
1,1,3,2,1,2,0,3,1,37580147.5532783,68354721.89,36,0
0,1,3,0,2,3,0,1,1,19775173.5837805,68354721.89,31,4
1,1,3,0,2,0,0,0,1,19775173.5837805,68354721.89,31,3
1,1,3,0,2,1,3,0,1,19775173.5837805,68354721.89,31,3
1,1,3,0,0,6,0,0,1,19775173.5837805,68354721.89,31,5
0,1,3,2,0,1,1,0,1,13911283.4482247,68354721.89,23,6
